filePath,HEADER,START,END,REGION(S)-,NATION(S)-,ACTOR(S)-,COMMITTER(S)-,LOCATION(S)-,INTERVENOR(S)-,MODE-,MAGNITUDE-,COMBATANTS-,DEATHS-,FORCE-,ISSUE(S)-,OUTCOME(S)-,SOURCE(S)-
5-ocr-split/0159.tif-3.txt,562.CONFLICT OVER SOVEREIGNTY OF SABAH 1966 to 1970,1966,1970,Asia,PHILIPPINES MALAYSI (MALAYA),,PHILIPPINES,MALAYSI (MALAYA),,Conventional Interstate,96,0,0,Ground Forces,Territory-Population,Unsuccess. Committer,8
5-ocr-split/0160.tif-1.txt,"- B1l61 -
%3.NAMIBIAN INDEPENDENCE 1966 to 1985",1966,1985,Africa,"NAMIBIA SOUTH AFRICA
ANGOLA",(s)- SWAPO UNITED NATIONS,SOUTH AFRICA SWAPO,NAMIBIA ANGOLA,ANGOLA,Unconventional Interstate,570,35000,8000,Ground Forces Air Forces,"Territory-Population Social Econamical
Colonial",Ongoing,8 11 13
5-ocr-split/0160.tif-2.txt,34.GUERILLA REBELLION LED BY CHE GUEVARA 1967 to Jun. 1967,1967,1967,Americas,BOLIVIA CUBA,"GUEVARA FORCES-BOL. GOVERN .-BOLIVIA
REVOLUT.-BOLIVIA",REVOLUT .-BOLIVIA GUEVARA FORCES-BOL.,BOLIVIA,CUBA,Primarily Internal,5,0,O,Ground Forces,"Internal Tension Elite
Social Economical",Unsuccess. Committer,8
5-ocr-split/0160.tif-3.txt,%5.GUATEMALA INTERNAL UNREST 1967 to 1985,1967,1985,Americas,"GUATEMALA UNITED STATES
CUBA","(s)- LEFT WING-GUATAMALA RIGHT WING-GUATAMALA
GOVERN. -“GUATAMALA COMMUNISTS-GUATAMALA","COMMUNISTS-GUATAMALA LEFT WING-GUATAMALA
RIGHT WING-GUATAMALA",GUATEMALA,UNITED STATES CUBA,Primarily Internal,432,36000,45000,Ground Forces,"Internal Tension Territory-Population
Social Economical",Ongoing,4 9 1011
5-ocr-split/0161.tif-1.txt,"- B1l62 -
566.SIX DAY WAR AND WAR OF ATTRITION Jun. 1967 to Oct. 1973",1967,1973,Mid. East,"ISRAEL EGYPT
SYRIA JORDAN/TRANS
TRAQ SAUDI ARABIA
MOROCCO LEBANON
UNITED STATES RUSSIA (USSR)",PLO,"BGYPT IRAQ
ISRAEL PLO","EGYPT JORDAN/TRANS
SYRIA","LEBANON RUSSIA (USSR)
UNITED STATES",Conventional Interstate,646,750000,75000,Naval Forces Ground Forces Air Forces,Territory-Population Military-Strategic,Campromise Canmmitter,8 ‘
5-ocr-split/0161.tif-2.txt,567.WAR OF LIBERATION OF ZIMBABWE 1967 to 1980,1967,1980,Africa,"RHODESIA/ZIMBABWE ZAMBIA.
SOUTH AFRICA TANZANIA
MOZAMBIQUE ANGOLA
BOTSWANA","FROLIZI-ZIMBABWE FRELIMO-ZIMBABWE
ZANU-ZIMBABWE ZAPU-ZIMBABWE","| RHODESIA/ZIMBABWE ZANU-ZIMBABWE
ZAPU-ZIMBABWE","RHODESIA/ZIMBABWE MOZAMBIQUE
BOTSWANA ZAMBIA","ZAMBIA SOUTH AFRICA
ANGOLA MOZAMBIQUE
TANZANIA",Internal(External Invol.)},702,100000,30000,Ground Forces Air Forces,"Colonial Elite
Social Economical",Successful Committer Compromise Responder,4
5-ocr-split/0162.tif-1.txt,"- Bi63 -
$-sg,BIAFRA CIVIL WAR Jul. 1967 to Jan. 1970",1967,1970,Africa,"NIGERIA BRITAIN
RUSSIA (USSR) FRANCE
PORTUGAL","(s)- IBO TRIBE-NIGERIA HAUSA TRIBE-NIGERIA
FEDERAL GOV.-NIGERIA EAST REGION-NIGERIA",EAST REGION-NIGERIA IBO TRIBE-NIGERIA,NIGERIA,"BRITAIN RUSSIA (USSR)
FRANCE PORTUGAL",Primarily Internal,90,200000,1100000,Ground Forces Air Forces,Territory-Population,Unsuccess. Committer Successful Responder,4
5-ocr-split/0162.tif-2.txt,$9.-DANNY THE RED STUDENT TROUBLES May. 1968 to May. 1968,1968,1968,Europe,FRANCE,"(s)- COMMUNISTS-FRANCE LABOUR-FRANCE
STUDENTS-FRANCE GOVERN .-FRANCE","STUDENTS-FRANCE COMMUNISTS-FRANCE
LABOUR-FRANCE",FRANCE,,Primarily Internal,1,30000,3000,Ground Forces,"Internal Tension Social Economical
Elite",Successful Committer Compromise Responder,l
5-ocr-split/0162.tif-3.txt,370.BASQUES SECESSIONIST MOVEMENT 1968 to 1985,1968,1985,Europe,SPAIN LIBYA,BASQUE-SPAIN,BASQUE-SPAIN,SPAIN,LIBYA,Primarily Internal,306,420000,1200,Ground Forces,Territory-Population,Ongoing,4 9 1011
5-ocr-split/0163.tif-1.txt,"- Bi64 -
571.PUEBLO INCIDENT 1968 to 1969",1968,1969,Asia,KOREA NORTH UNITED STATES,,KOREA NORTH,KOREA NORTH,,Crisis (Cold War),24,O,O,Naval Forces Ground Forces,Military-Strategic Opportunism,Successful Committer Compromise Responder,8
5-ocr-split/0163.tif-2.txt,572.SOVIET INVASION OF CZECHOSLOVAKIA Aug. 1968 to Aug. 1968,1968,1968,Europe,"CZECHOSLOVAKIA RUSSIA (USSR)
POLAND EAST GERMANY
HUNGARY BULGARIA",,RUSSIA (USSR),CZECHOSLOVAKIA,,Conventional Interstate,6,200000,1000,Ground Forces,"Internal Tension Military-Strategic
Social Economical Elite",Successful Comnitter,1
5-ocr-split/0163.tif-3.txt,573.NORTHERN IRELAND: THE TROUBLES Oct. 1968 to 1985,1968,1985,Europe,BRITAIN IRELAND/EIRE,"PROV.IRA-N. IRELAND UDA-NORTH IRELAND
CATHOLICS-N. IRELAND PROTESTANTS-N. IREL.","PROTESTANTS-N. IREL. PROV.IRA-N. IRELAND
CATHOLICS-N. ERELAND",BRITAIN,IRELAND/EIRE,Primarily Internal,300,27500,2200,Ground Forces,"Internal Tension Territory-Population
Social Econamical",Ongoing,6 10 11
5-ocr-split/0164.tif-1.txt,"Br - Bi65 -
“
) -4,8ORDER DISPUTES IN ARABIA 1969 to 1969",1969,1969,Mid. East,YEMEN SAUDI ARABIA,,YEMEN SAUDI ARABIA,YEMEN SAUDI ARABIA,,Conventional Interstate,12,0,O,Ground Forces,Territory-Population,Campromise Committer,8
5-ocr-split/0164.tif-2.txt,"*3,.BORDER DISPUTES IN LATIN AMERICA 1969 to 1969",1969,1969,Americas,GUYANA SURINAM,,GUYANA SURINAM,GUYANA SURINAM,,Conventional Interstate,12,0,O,Ground Forces,Territory-Population,Campromise Committer,8
5-ocr-split/0164.tif-3.txt,6.BORDER DISPUTES IN LATIN AMERICA 1969 to 1969,1969,1969,Americas,URUGUAY ARGENTINA,,URUGUAY ARGENTINA,URUGUAY ARGENTINA,,Conventional Interstate,12,0,QO,Ground Forces,Territory-Population,Campromise Conmitter,8
5-ocr-split/0164.tif-4.txt,377.RAID INTO HONDURAS(THE FOOTBALL WAR) Jul. 1969 to Jul. 1969,1969,1969,Americas,EL SALVADOR HONDURAS,,EL SALVADOR,HONDURAS,,Conventional Interstate,2,60000,5000,Grourd Forces,Territory-Population,Unsuccess. Committer,6
5-ocr-split/0165.tif-1.txt,"- Bi66 -
578.CAMBODIAN INSURGENTS Jan. 1970 to Apr. 1975",1970,1975,Asia,"CAMBODIA/KAMPUCHEA UNITED STATES
VIETNAM NORTH",KEMERS ROUGES-CAMBOD,| KHMERS ROUGES-CAMBOD,CAMBODIA/KAMPUCHEA,UNITED STATES VIETNAM NORTH,Internal(External Invol.),126,250000,3900000,Ground Forces Air Forces,"Internal Tension Territory-Population
Social Econemical Elite",Successful Committer,4
5-ocr-split/0165.tif-2.txt,579.O0MAN AND MUSCAT 1970 to 1970,1970,1970,Mid. East,"MUSCAT AND OMAN SAUDI ARABIA
TRAN/PERSIA BRITAIN",,MUSCAT AND OMAN,MUSCAT AND OMAN,"SAUDI ARABIA TRAN/PERSIA
BRITAIN",Primarily Internal,15,30000,O,Ground Forces,Territory-Population,Unsuccess. Cammitter,6 ;
5-ocr-split/0165.tif-3.txt,580.JORDAN INSTABILITY 1970 to 1970,1970,1970,Mid. East,JORDAN/TRANS SYRIA,(s)- PLO,JORDAN/TRANS PLO,JORDAN/TRANS,SYRIA,Internal(External Invol.),9,0,O,Ground Forces,Internal Tension Opportunism,Compromise Committer,8
5-ocr-split/0166.tif-1.txt,"- B1l67 -
ag “cy: INSTABILITY AND TERRORISM 1970 to Jan. 1982
e>> qgan(s)- Europe
Sas gonts)- ITALY/SARDINIA",1970,1982,2000 Force- Ground Forces,"ITALY/SARDINIA
ee Primarily Internal Magnitude- 139 Combatants- 500000",,"RED BRIGADES-ITALY RIGHT-WING-ITALY
MAFIA - ITALY",,,,,,,,Internal Tension Social Econanical,Successful Responder,4 9 1011 12
5-ocr-split/0166.tif-2.txt,,,,HONDURAS UNITED STATES,HONDURAS,"PEASANTS-HONDURAS ARMY FACTION-HOND.
NICAR. REFUGEES-HOND LEFTIST GROUPS-HOND.","LEFTIST GROUPS-HOND. PEASANTS-HONDURAS
ARMY FACTION-HOND.",,"UNITED STATES
rie Primarily Internal’ Magnitude- 270 Combatants- 16000",,,,1000,Ground Forces,Internal Tension Social Economical,Ongoing,4 10 11
5-ocr-split/0166.tif-3.txt,cf) “aN PERSIAN GULF Feb. 1971 to Dec. 1971,1971,1971,IRAN/PERSIA IRAQ,,TUPAMAROS-IRAN,| TUPAMAROS-IRAN,IRAN/PERSIA IRAQ,,Conventional Interstate,20,0,Q,Naval Forces Ground Forces Air Forces,"Internal Tension Opportunism
Territory-Population Military-Strategic",Unsuccess. Conmitter,8
5-ocr-split/0167.tif-1.txt,"- B168 -
584.SRI LANKA REVOLT Mar. 1971 to May. 1971",1971,1971,Asia,CEYLON/SRI LANKA,MILITANT GROUPS-CEYL,MILITANT GROUPS-CEYL,CEYLON/SRI LANKA,,Primarily Internal,2,10000,O,Ground Forces,Internal Tension Social Economical,Unsuccess. Conmitter,8
5-ocr-split/0167.tif-2.txt,585.BANGLADESH WAR Mar. 1971 to Dec. 1971,1971,1971,Asia,"PAKISTAN INDIA
BANGLADESH",(s)- FREEDOM FIGHTERS-BAN,BANGLADESH,PAKTSTAN BANGLADESH,INDIA,Internal(External Invol.),23,15000900,150q000,Ground Forces Air Forces Naval Forces,"Internal Tension Territory-Population
Military-Strategic",Successful Committer,6
5-ocr-split/0167.tif-3.txt,586 .GOVERNMENT INSTABILITY IN BOLIVIA 1971 to 1971,1971,1971,Americas,BOLIVIA,GOVERN. -BOLIVIA REVOLUT.-BOLIVIA,REVOLUT.-BOLIVIA,BOLIVIA,,Primarily Internal,6,0,100,Ground Forces,Internal Tension Elite,Unsuccess. Committer,8
5-ocr-split/0168.tif-1.txt,"- B69 -
©
© ¢JINCURSIONS INTO LAOS/NEW GOVERNMENT 1971 to May. 1975",1971,1975,Asia,"VIETNAM NORTH VIETNAM SOUTH
LAOS UNITED STATES","PATHET LAO-LAOS ROYAL LAO GOVERNMENT
LPAF-GUERILLAS-LAOS","VIETNAM NORTH VIETNAM SOUTH
PATHET LAO-LAOS LPAF-GUERILLAS-LAOS",LAOS,UNITED STATES,Unconventional Interstate,165,150000,50000,Ground Forces Air Forces,"Military-Strategic Elite
Opportunism",Campromise Committer,8
5-ocr-split/0168.tif-2.txt,33.HUTUS REVOLT AND MASSACRES Apr. 1972 to May. 1972,1972,1972,Africa,BURUNDI CONGO( KINSH. )/ZAIRE,(s)- HUTU-BURUNDI TUTSI-BURUNDI,HUTU-BURUNDI,BURUNDI,CONGO(KINSH.)/ZATRE,Primarily Internal,2,30000,110000,Ground Forces,itory-Population Internal Tension,Unsuccess. Committer Successful Responder,8
5-ocr-split/0168.tif-3.txt,q@®© 389.PHILIPPINES: UNREST AND MOSLEM INSRGNCY 1972 to 1985,1972,1985,Asia,PHILIPPINES UNITED STATES,"MUSLIMS-PHILIPPINES MAOISTS-PHILIPPINES
COMMUNISTS-PHILIPP . CHRISTIANS-PHILIP.
GOVT FORCES-PHILIPP.",COMMUNISTS-PHILIPP. MUSLIMS-PHILIPPINES,PHILIPPINES,UNITED STATES,Primarily Internal,234,130000,70000,Ground Forces,"Territory-Population Internal Tension
Social Economical",Ongoing,9 10 11 13
5-ocr-split/0169.tif-1.txt,"»'9},INTERNAL PROBLEMS IN NORTH VIETNAM 1972 to 1973",1972,1973,Asia,VIETNAM NORTH,,VIETNAM NORTH,VIETNAM NORTH,,Primarily Internal,12,0,QO,Ground Forces,Internal Tension Flite,Successful Conmitter,8
5-ocr-split/0169.tif-2.txt,4.IRAQ-KUWAIT BORDER WAR 1973 to 1973,1973,1973,Mid. East,IRAQ KUWAIT,,IRAQ,KUWAIT,,Conventional Interstate,12,0,O,Naval Forces Ground Forces,Territory-Population,Unsuccess. Canmmitter,8
5-ocr-split/0169.tif-3.txt,395. PAKISTAN/BALUCHISTAN CONFLICT 1973 to 1985,1973,1985,Asia,PAKISTAN AFGHANISTAN,N.W.FRONTIER PAKIS. BALUCHISTAN,BALUCHISTAN N.W.FRONTIER PAKIS.,PAKISTAN,AFGHANISTAN,Primarily Internal,216,500000,10000,Ground Forces,"Internal Tension Territory-Population
Social Economical",Ongoing,4 11
5-ocr-split/0169.tif-4.txt,596 .BLOODY COUP D'ETAT IN CHILE Sep. 1973 to Oct. 1973,1973,1973,Americas,CHILE UNITED STATES,"(s)- R.WING GROUPS-CHILE L.WING GROUPS-CHILE
ARMY FORCES-CHILE GOVERN .-CHILE",ARMY FORCES-CHILE R.WING GROUPS-CHILE,CHILE .,UNITED STATES,Primarily Internal,2,30000,5000,Ground Forces Air Forces,"Internal Tension Social Economical
Elite",Successful Conmitter,6
5-ocr-split/0170.tif-1.txt,"- B172 -
597.YOM KIPPUR WAR Oct. 1973 to Dec. 1974",1973,1974,Mid. East,"ISRAEL- EGYPT”
SYRIA- IRAQ-
MOROCCO. SAUDI ARABIA’
LIBYA ALGERIA
TUNISIA UNITED STATES
RUSSIA (USSR)",,EGYPT SYRIA,"ISRAEL EGYPT
SYRIA",UNITED STATES RUSSIA (USSR),Conventional Interstate,140,200000,10000,Naval Forces Ground Forces Air Forces,"Territory-Population Military-Strategic
Opportunism",Unsuccess. Committer Successful Responder,6
5-ocr-split/0170.tif-2.txt,598.SOUTH CHINA SEA ISLANDS Jan. 1974 to Feb. 1974,1974,1974,Asia,VIETNAM SOUTH CHINA,,CHINA,VIETNAM SOUTH CHINA,,Conventional Interstate,2,0,O,Ground Forces Naval Forces,Territory-Population,Canpromise Conmitter,98
5-ocr-split/0170.tif-3.txt,599.CYPRUS WAR Jan. 1974 to Jun. 1978,1974,1978,Europe,"CYPRUS TURKEY
GREECE BRITAIN
UNITED STATES","(s)- GREEK CYPRIOTS TURK CYPRIOTS
L.WING-CYPRUS",TURKEY,CYPRUS,BRITAIN UNITED STATES,Conventional Interstate,212,40000,5000,Naval Forces Ground Forces,Territory-Population,Canpromise Camitter,6 9
5-ocr-split/0171.tif-1.txt,-2.RURDISTAN BORDER WAR/SHATT EL ARAB Jan. 1974 to May. 1975,1974,1975,Mid. East,"TRAQ TRAN/PERSIA
RUSSIA (USSR)",KURDS-IRAQ,IRAQ KURDS-IRAQ,TRAQ IRAN/PERSIA,RUSSIA (USSR),Conventional Interstate,40,150000,1000,Naval Forces Ground Forces,Territory-Population Military-Strategic,Compromise Conmitter,6 9
5-ocr-split/0171.tif-2.txt,ii.COUP D'ETAT IN PORTUGAL Mar. 1974 to Apr. 1974,1974,1974,Europe,PORTUGAL,GOVERN . PORTUGAL ARMY FACTION-PORT.,ARMY FACTION-PORT.,PORTUGAL,,Primarily Internal,1,10000,O,Ground Forces,"Internal Tension Elite
Colonial",Successful Conmitter,6
5-ocr-split/0171.tif-3.txt,12.TURKEY POLITICAL VIOLENCE 1974 to 1985,1974,1985,Mid. East,TURKEY UNITED STATES,"KURDS-TURKEY R.WING-TURKEY
L.WING-TURKEY STUDENTS-TURKEY
COMMUNISTS-TURKEY. ARMENTAN FORCES-TURK
ALEVI-SHI ITE-TURK. Le WING POLICE-TURK.
R. WING POLICE-TURK. MAOIST GROUPS-TURK.
PLO","TURKEY L.WING-TURKEY
STUDENTS-TURKEY R.WING-TURKEY
COMMUNISTS-TURKEY",TURKEY,UNITED STATES,Primarily Internal,198,600000,8000,Ground Forces,Internal Tension Social Economical,Ongoing,4 2? 1011
5-ocr-split/0172.tif-1.txt,603.BORDER CONFLICT IN WEST AFRICA Dec. 1974 to Jul. 1975,1974,1975,Africa,MALT UPPER VOLTA,,MALI,UPPER VOLTA,,Conventional Interstate,14,0,O,Ground Forces,Territory-Population,Campromise Conmitter,9
5-ocr-split/0172.tif-2.txt,604.WESTERN SAHARA TERRITORIAL DISPUTE Jan. 1975 to 1985,1975,1985,Africa,"MOROCCO UNITED STATES
FRANCE ALGERIA
LIBYA MAURITANIA","(s)- POLISARIO-SPAN-SAHAR WESTERN SAHARA
SPAIN",| MOROCCO POLISARIO-SPAN-SAHAR,MOROCCO MAURITANIA,"UNITED STATES FRANCE
ALGERIA LIBYA",Internal(External Invol.),500,60000,10000,Ground Forces,Internal Tension Territory-Population,Ongoing,4 9 1011 16
5-ocr-split/0172.tif-3.txt,605.COUP ATTEMPT AND REBELS IN MALAGASY Jan. 1975 to Sep. 1975,1975,1975,Africa,MALAGASY,REBELS-MALAGASY,REBELS-MALAGASY,MALAGASY,,Primarily Internal,8,0,1000,Ground Forces,Territory-Population,Unsuccess. Committer,9
5-ocr-split/0173.tif-1.txt,\ GOVERNMENT INSTABILITY AND REVOLT Feb. 1975 to Feb. 1976,1975,1976,Europe,PORTUGAL,"(s)- GOVERN. - PORTUGAL ARMY FACTION-PORT.
COMMUNISTS-PORTUGAL LEFT WING-PORTUGAL
RIGHT WING-PORTUGAL AZOREN LIBERAT.-PORT",ARMY FACTION-PORT.,PORTUGAL,,Primarily Internal,12,0,Q,Ground Forces,Internal Tension Social Economical,Unsuccess. Cannitter,9
5-ocr-split/0173.tif-2.txt,"x<7,.LAOS INTERNAL CHALLENGES 1975 to 1985",1975,1985,Asia,"LAOS VIETNAM
RUSSIA (USSR) CHINA","(s)- PATHET LAO-LAOS MEO TRIBES-LAOS
BUDDHISTS-LAOS DISSIDENTS-LAOS",DISSIDENTS-LAOS MEO TRIBES-LAOS,LAOS,"VIETNAM RUSSIA (USSR)
CHINA",Internal(External Invol.),300,100000,40000,Ground Forces,"Internal Tension Territory-Population
Military-Strategic Social Economical",Ongoing,4 10 11
5-ocr-split/0173.tif-3.txt,608.ANGOLA CIVIL WAR 1975 to 1985,1975,1985,Africa,"ANGOLA RUSSIA (USSR)
CUBA EAST GERMANY
SOUTH AFRICA",MPLA GUERR.-ANGOLA,MPLA GUERR.-ANGOLA,ANGOLA,"RUSSIA (USSR) CUBA
EAST GERMANY SOUTH AFRICA",Internal (External Invol.),360,120000,10000,Ground Forces Air Forces,"Internal Tension Military-Strategic
Social Econcamical",Ongoing,4 9 1011 13
5-ocr-split/0174.tif-1.txt,"- B176 -
609.LEBANESE CIVIL WAR 1975 to 1985",1975,1985,Mid. East,"LEBANON ISRAEL
SYRIA RUSSIA (USSR)","(s)- MUSLIM LEFTISTS-LEB. CHRISTIAN RIGHT-LEB.
UNITED NATIONS PLO",CHRISTIAN RIGHT-LEB. MUSLIM LEFTISTS-LEB.,LEBANON,"ISRAEL SYRIA
RUSSIA (USSR)",Internal(External Invol.),300,100000,80000,Ground Forces Air Forces,"Internal Tension Territory-Population
Social Economical",Ongoing,4 10 Ill
5-ocr-split/0174.tif-2.txt,610.EAST TIMOR: RESIST. TO INDONES. TAKEOVER Oct. 1975 to 1985,1975,1985,Asia,"FAST TIMOR INDONESIA
PORTUGAL",FRETILIN GUERILLAS INDONESIAN FORCES,EAST TIMOR FRETILIN GUERILLAS,EAST TIMOR INDONESIA,INDONESIA PORTUGAL,Internal(External Invol.),232,275000,150000,Ground Forces Air Forces,"Internal Tension Territory-Population
Social Economical",Ongoing,9 il
5-ocr-split/0174.tif-3.txt,611.DISPUTE OVER BELIZEAN SOVEREIGNTY Nov. 1975 to Dec. 1975,1975,1975,Americas,"BELIZE GUATEMALA
BRITAIN",,GUATEMALA,BELIZE,BRITAIN,Internal(External Invol.),3,0,0,Ground Forces,Territory-Population,Unsuccess. Conmitter,9
5-ocr-split/0175.tif-1.txt,"- B177 -
“ -),PISHING DISPUTE WITH BRITAIN Nov. 1975 to Jun. 1976",1975,1976,Europe,ICELAND BRITAIN,,ICELAND,ICELAND,,Conventional Interstate,14,0,O,Naval Forces,Territory-Population,Campromise Comnitter,9
5-ocr-split/0175.tif-2.txt,"23,ARGENTINA COUP AND CIVIL UNREST Jan. 1976 to Jan. 1984",1976,1984,Americas,ARGENTINA,"MONTONEROS-ARGENTINA LEFT WING-ARGENTINA
COMMUNISTS-ARGENTINA ARMY-ARGENTINA","| ARMY-ARGENTINA MONTONEROS-ARGENTINA
LEFT .WING-ARGENTINA COMMUNISTS-ARGENTINA",ARGENTINA,,Primarily Internal,96,180000,15000,Ground Forces,"Internal Tension Elite
Social Economical",Unsuccess. Cammitter,4 10 11313
5-ocr-split/0175.tif-3.txt,314. TERRITORIAL CLAIMS ON KENYA AND SUDAN Feb. 1976 to Aug. 1976,1976,1976,Africa,"UGANDA KENYA
, SUDAN SOMALTA",,UGANDA SOMALTA,KENYA SUDAN,,Conventional Interstate,24,0,0,Ground Forces,Territory-Population,Unsuccess. Conmitter,9
5-ocr-split/0175.tif-4.txt,615.ABORTIVE COUP IN NIGERTA Apr. 1976 to Apr. 1976,1976,1976,Africa,NIGERIA,ARMY FACTION-NIGERIA,ARMY FACTION-NIGERIA,NIGERIA,,Primarily Internal,1,0,O,Ground Forces,Elite,Unsuccess. Caommitter,9
5-ocr-split/0176.tif-1.txt,616.BORDER DISPUTE IN LATIN AMERICA Jul. 1976 to Aug. 1976,1976,1976,Americas,EL SALVADOR HONDURAS,,EL SALVADOR,EL SALVADOR HONDURAS,,Conventional Interstate,2,0,‘0,Ground Forces,Territory-Population,Canpromise Canmitter Compromise Responder,9
5-ocr-split/0176.tif-2.txt,617.BORDER-TERRITORIAL DISPUTE Dec. 1976 to Apr. 1977,1976,1977,Asia,LAOS THAILAND,,THAILAND,LAOS,,Conventional Interstate,8,0,0,Ground Forces,Territory-Population,Campramise Committer,9
5-ocr-split/0176.tif-3.txt,618.EL SALVADOR GUERRILLA CAMPAIGNS Jan. 1977 to 1985,1977,1985,Americas,"EL SALVADOR UNITED STATES
CUBA",(s)- R.-WING-SALVADOR L.-WING-SALVADOR,L.-WING-SALVADOR R.-WING-SALVADOR,EL SALVADOR,UNITED STATES CUBA,Internal({External Invol.),202,50000,30000,Ground Forces Air Forces,Internal Tension Social Economical,Ongoing,4 10 Il
5-ocr-split/0176.tif-4.txt,619.BORDER CLASHES IN INDO-CHINA Jan. 1977 to Apr. 1978,1977,1978,Asia,"CAMBODIA/KAMPUCHEA VIETNAM
THAILAND LAOS",,CAMBODTA/KAMPUCHEA VIETNAM,"VIETNAM THALLAND
LAOS",,Conventional Interstate,60,0,0,Ground Forces,"Territory-Population Internal Tension
Military-Strategic Opportunism",Unsuccess. Canmmitter,9
5-ocr-split/0177.tif-1.txt,"b- | ft
: «INVASION OF SHABA Mar. 1977 to May. 1977
C) - - pegion(s)- Africa
Lo! Nation(s)- ANGOLA CONGO( KINSH. )/ZATRE
MOROCCO FRANCE
CUBA",1977,1977,,,KATANGESE GENDARMES,ANGOLA KATANGESE GENDARMES,CONGO( KINSH. )/ZAIRE,"MOROCCO FRANCE
CUBA",Conventional Interstate,7,8000,1000,Grourd Forces Air Forces,Elite Territory-Population,Unsuccess. Committer Successful Responder,9
5-ocr-split/0177.tif-2.txt,OQ J|.RACIAL UNREST IN CARTBBEAN Dec. 1977 to Dec. 1977,1977,1977,Americas,BERMUDA BRITAIN,(s)- BLACKS-BERMUDA,BERMUDA,BERMUDA,BRITAIN,Internal(External Invol.),2,1000,QO,Ground Forces,Internal Tension,Unsuccess. Conmitter,9 .
5-ocr-split/0177.tif-3.txt,022 MOZAMBIQUE INSURGENCE Jan. 1978 to 1985,1978,1985,Africa,"MOZAMBIQUE RUSSIA (USSR)
CUBA SOUTH AFRICA",ANTI-FRELIMO-MOZAM.,ANTI-FRELIMO-MOZAM.,MOZAMBIQUE,"RUSSIA (USSR) CUBA
SOUTH AFRICA",Internal(External Invol.),223,30000,2000,Ground Forces Air Forces,"Internal Tension Territory-Population
Social Economical Opportunism",Ongoing,4 10 1113
5-ocr-split/0178.tif-1.txt,"- Bi80 -
623 .COLOMBIA CIVIL WAR Jan. 1978 to 1985",623,1978,Americas,COLOMBIA UNITED STATES,LEFT WING GUER.-COL.,LEFT WING GUER.-COL.,COLOMBIA,UNITED STATES,Primarily Internal,134,120000,1000,Ground Forces,Internal Tension Social Economical,Ongoing,4 9 1011 13 14
5-ocr-split/0178.tif-2.txt,624.SANDINISTA INSURGENCE/FALL OF SOMOZA Jan. 1978 to Jul. 1979,1978,1979,Americas,NICARAGUA,GOVERN-NICARAGUA SANDINISTAS-NICAR.,SANDINISTAS-NICAR.,NICARAGUA,,Primarily Internal,18,0,QO,Ground Forces,Social Economical Elite,Successful Comnitter,9
5-ocr-split/0178.tif-3.txt,625.IRANIAN REVOLUTION Jan. 1978 to 1985,1978,1985,Mid. East,"IRAN/PERSIA UNITED STATES
RUSSIA (USSR)","KHOMEINI-IRAN CLERICS-IRAN
LEFTISTS-IRAN SHAH-TRAN
MODERATES-IRAN KURDS-IRAN
TURKIC-IRAN ARAB-IRAN
SEMITIC-IRAN OTHER IRANIANS","KHOMEINI-IRAN CLERICS-IRAN
LEFTISTS-IRAN",TRAN/PERSIA,UNITED STATES RUSSIA (USSR),Primarily Internal,178,300000,15000,Ground Forces,"Internal Tension Elite
Territory-Population Social Economical",Ongoing,4 9 11 15
5-ocr-split/0179.tif-1.txt,,,,Mid. East,"AFGHANISTAN RUSSIA (USSR)
PAKISTAN TRAN/PERSIA","(s)- GOVERN-AFGHANISTAN BABRAK KARMAI-AFGHAN
MUSLIMS-AFGHANISTAN",RUSSIA (USSR),AFGHANISTAN,PAKISTAN TIRAN/PERSIA,Internal(External Invol.),264,230000,100000,Ground Forces Air Forces,"Internal Tension Military-Strategic
Social Economical Colonial",Ongoing,4 9 1011
5-ocr-split/0179.tif-2.txt,327.SECOND INVASION OF SHABA BY KATANGAN May. 1978 to May. 1978,1978,1978,Africa,"CONGO(KINSH.)/ZATRE FRANCE
BELGIUM CUBA",KATANGESE GENDARMES,§KATANGESE GENDARMES,CONGO( KINSH. )/ZAIRE,"FRANCE BELGIUM
CUBA",Internal (External Invol.),3,O,1000,Ground Forces Air Forces,Territory-Population Elite,Ongoing,9
5-ocr-split/0179.tif-3.txt,628. TANZANIAN COUNTERATTACK Oct. 1978 to May. 1979,1978,1979,Africa,"UGANDA TANZANIA
LIBYA MOROCOO",,TANZANIA,UGANDA TANZANIA,LIBYA MOROCCO,Conventional Interstate,21,0,O,Ground Forces Air Forces,Territory-Population,Successful Conmitter,9
5-ocr-split/0180.tif-1.txt,"- B82 -
629.IRAQ INTERNAL CONFLICT Jan. 1979 to 1985",1979,1985,Mid. East,"IRAQ RUSSIA (USSR)
IRAN/PERSIA",KURDS-IRAQO SHIITE MUSLIMS-IRAQ,SHIITE MUSLIMS-TRAO KURDS-TIRAQ,IRAQ,RUSSIA (USSR) IRAN/PERSIA,Primarily Internal,154,350000,1500,Ground Forces,"Internal Tension Territory-Population
Social Economical",Ongoing,4 11 13
